Gene_ID	1021_a	1021_b	1021_c
SMb20533	1.647504333	0.869600517	0
SMb20534	72.49019067	85.2208507	81.72277586
SMb20535	113.677799	119.1352709	106.2396086
SMb20536	332.7958753	271.3153614	273.7712991
SMb20537	85.67022534	86.09045122	96.02426164
SMb20538	72.49019067	69.56804139	76.61510237
SMb20539	177.930468	150.4408895	149.1440659
SMb20540	34.597591	23.47921397	27.58143685
SMb20541	95.55525134	102.612861	88.87351875
SMb20542	4.942513	1.739201035	6.12920819
SMb20544	0	0	0
SMb20543	3.295008667	0	0
SMb20545	62.60516467	59.13283518	77.63663707
SMb20546	369.0409707	285.2289697	310.5465483
SMb20547	4.942513	4.348002587	5.107673491
SMb20548	62.60516467	53.04563156	62.31361659
SMb20549	16.47504333	13.91360828	19.40915927
SMb20550	135.0953553	91.30805432	110.3257474
SMb20551	418.4661007	280.0113666	438.2383856
SMb20552	461.3012134	374.797823	340.1710545
SMb20553	52.72013867	30.43601811	31.66757565
SMb20554	64.252669	48.69762897	62.31361659
SMb20555	24.712565	28.69681707	25.53836746
SMb20556	1184.555616	1208.744719	980.6733103
SMb20557	115.3253033	114.7872683	78.65817177
SMb20558	41.18760834	43.48002587	43.92599202
SMb20559	65.90017334	40.87122432	53.11980431
SMb20560	57.66265167	51.30643052	41.88292263
SMb20561	220.7655807	199.1385185	172.639364
SMb20562	308.0833103	302.62098	309.5250136
SMb20563	469.538735	478.2802845	393.2908588
SMb20803	436.5886484	439.1482613	305.4388748
SMb20804	258.6581803	227.8353355	195.1131274
SMb20805	377.2784924	340.0138023	288.0727849
SMb20806	2685.432063	2153.130881	1896.989935
SMb20807	369.0409707	409.5818437	327.9126381
SMb20808	640.8791857	623.5035709	496.4658634
SMb20809	504.136326	482.6282871	408.6138793
SMb20810	316.320832	266.9673588	254.3621399
SMb20811	571.6840037	533.9347177	463.776753
SMb20812	509.078839	442.6266633	394.3123935
SMb20813	528.848891	575.6755425	518.9396267
SMb20814	360.803449	315.6649878	307.4819442
SMb20815	1090.647869	1047.868623	916.3166243
SMb20816	973.675061	974.82218	764.1079543
SMb20817	403.6385617	361.7538152	376.9463037
SMb20818	60.95766034	75.65524501	107.2611433
SMb20819	36.24509534	31.30561863	39.83985323
SMb20820	54.367643	60.0024357	80.70124116
SMb20821	39.540104	31.30561863	48.01213082
SMb20822	357.5084404	333.0569981	307.4819442
SMb20823	831.9896884	661.7659937	577.1671045
SMb20824	2868.305044	2828.810483	2345.443667
SMb20825	265.2481977	254.7929516	191.0269886
SMb20826	88.965234	74.78564449	91.93812284
SMb20827	70.84268634	73.04644346	52.09826961
SMb20828	9.885026	17.39201035	14.30148578
SMb21663	1.647504333	3.478402069	5.107673491
SMb21664	1.647504333	0.869600517	9.193812284
SMb21665	8.237521667	9.565605691	20.43069397
SMb20829	146.6278857	120.8744719	117.4764903
SMb20830	240.5356327	248.705748	267.6420909
SMb20831	1988.53773	1935.730752	1820.374832
SMb20832	700.1893417	667.8531973	561.844084
SMb20833	285.0182497	315.6649878	243.1252582
SMb20834	772.6795324	846.1213034	813.1416198
SMb20835	481.0712654	440.0178618	385.1185812
SMb20836	3.295008667	12.17440724	18.38762457
SMb20837	51.07263434	46.08882742	34.73217974
SMb20838	21.41755633	27.82721656	24.51683276
SMb20839	18.12254767	6.087203622	12.25841638
SMb20840	41.18760834	24.34881449	14.30148578
SMb20841	23.06506067	19.13121138	26.55990215
SMb20842	46.13012134	46.95842794	44.94752672
SMb20843	39.540104	22.60961345	25.53836746
SMb21013	62.60516467	66.08963932	45.96906142
SMb21014	0	5.217603104	10.21534698
SMb21015	113.677799	103.4824616	112.3688168
SMb21016	113.677799	96.52565743	131.7779761
SMb21017	67.54767767	49.56722949	59.2490125
SMb21018	67.54767767	67.82884035	74.57203297
SMb21019	88.965234	92.17765484	87.85198405
SMb21021	108.735286	97.39525794	120.5410944
SMb21022	247.12565	280.8809671	279.9005073
SMb21023	64.252669	59.13283518	63.33515129
SMb21024	21.41755633	29.56641759	35.75371444
SMb21025	116.9728077	73.04644346	63.33515129
SMb21026	64.252669	47.82802845	43.92599202
SMb21027	21.41755633	18.26161086	21.45222866
SMb21028	16.47504333	7.826404656	15.32302047
SMb21029	60.95766034	31.30561863	59.2490125
SMb21030	64.252669	43.48002587	48.01213082
SMb21031	14.827539	19.13121138	14.30148578
SMb21032	8.237521667	9.565605691	16.34455517
SMb21034	14.827539	6.956804139	13.27995108
SMb21035	304.7883017	223.487333	196.1346621
SMb21036	8.237521667	30.43601811	21.45222866
SMb21037	21.41755633	20.87041242	33.71064504
SMb21038	8.237521667	9.565605691	15.32302047
SMb21039	8.237521667	6.956804139	16.34455517
SMb21040	24.712565	15.65280931	35.75371444
SMb21041	41.18760834	44.34962639	48.01213082
SMb21042	11.53253033	21.74001293	34.73217974
SMb21043	3.295008667	2.608801552	11.23688168
SMb21044	172.987955	146.9624874	153.2302047
SMb21695	21.41755633	18.26161086	18.38762457
SMb21698	44.482617	24.34881449	23.49529806
SMb21662	18.12254767	26.08801552	34.73217974
SMb21696	13.18003467	9.565605691	20.43069397
SMb21697	19.770052	11.30480673	22.47376336
SMb21661	39.540104	18.26161086	24.51683276
SMb21711	9.885026	4.348002587	3.064604095
SMb21045	0	0	0
SMb21046	24.712565	13.91360828	25.53836746
SMb21047	41.18760834	34.78402069	38.81831853
SMb21048	120.2678163	138.2664823	105.2180739
SMb21049	4.942513	6.956804139	7.150742888
SMb21050	72.49019067	64.35043828	77.63663707
SMb21051	57.66265167	75.65524501	72.52896358
SMb21052	62.60516467	53.91523208	42.90445733
SMb21053	82.37521667	121.7440724	107.2611433
SMb21054	70.84268634	46.95842794	53.11980431
SMb21055	32.95008667	19.13121138	39.83985323
SMb21056	177.930468	175.6593045	171.6178293
SMb21057	171.3404507	166.9632993	134.8425802
SMb21058	11.53253033	6.956804139	10.21534698
SMb21059	9.885026	15.65280931	25.53836746
SMb21060	56.01514734	44.34962639	49.03366552
SMb21061	126.8578337	113.9176678	110.3257474
SMb21062	126.8578337	132.1792786	112.3688168
SMb21063	200.9955287	200.8777195	163.4455517
SMb21064	103.792773	86.96005174	54.14133901
SMb21065	97.20275567	84.35125018	99.08886573
SMb21066	151.5703987	129.5704771	123.6056985
SMb21067	153.217903	114.7872683	110.3257474
SMb21068	327.8533623	246.9665469	261.5128828
SMb21069	367.3934664	351.318609	308.5034789
SMb21070	280.0757367	213.9217273	218.6084254
SMb21071	136.7428597	113.9176678	86.83044935
SMb21072	87.31772967	69.56804139	62.31361659
SMb21073	133.447851	108.7000647	126.6703026
SMb21074	59.310156	62.61123725	56.1844084
SMb21075	56.01514734	37.39282225	35.75371444
SMb21076	62.60516467	78.26404656	72.52896358
SMb21077	9.885026	13.91360828	8.172277586
SMb21078	118.620312	64.35043828	77.63663707
SMb21079	37.89259967	53.91523208	37.79678384
SMb21080	21.41755633	17.39201035	19.40915927
SMb21081	32.95008667	33.91442018	45.96906142
SMb21082	172.987955	145.2232864	138.928719
SMb21083	0	0	0
SMb21084	3.295008667	0	0
SMb21085	49.42513	73.91604398	77.63663707
SMb21086	112.0302947	103.4824616	102.1534698
SMb21087	14.827539	12.17440724	21.45222866
SMb21088	1.647504333	0.869600517	1.021534698
SMb21089	44.482617	50.43683001	69.46435948
SMb21090	41.18760834	57.39363415	78.65817177
SMb21091	571.6840037	641.7651818	586.3609168
SMb21092	235.5931197	266.9673588	227.8022377
SMb21093	182.872981	156.5280931	186.9408498
SMb21094	21.41755633	22.60961345	41.88292263
SMb21095	11.53253033	14.7832088	13.27995108
SMb21096	8.237521667	16.52240983	26.55990215
SMb21097	23.06506067	31.30561863	31.66757565
SMb21098	26.36006933	21.74001293	32.68911034
SMb21099	13.18003467	12.17440724	19.40915927
SMb21100	182.872981	166.9632993	191.0269886
SMb21101	298.1982843	294.7945754	275.8143685
SMb21102	179.5779723	189.5729128	200.2208009
SMb21103	92.26024267	83.48164967	85.80891465
SMb21104	26.36006933	36.52322173	24.51683276
SMb21105	32.95008667	28.69681707	34.73217974
SMb21106	19.770052	26.95761604	51.07673491
SMb21107	39.540104	46.95842794	42.90445733
SMb21108	36.24509534	30.43601811	23.49529806
SMb21109	54.367643	57.39363415	70.48589418
SMb21110	217.470572	200.008119	221.6730295
SMb21111	962.1425307	961.7781722	891.7997916
SMb21112	2164.820694	2044.430816	1851.020873
SMb21113	1209.268181	1135.698276	976.5871715
SMb21114	425.056118	436.5394597	425.9799692
SMb21115	60.95766034	80.0032476	65.37822069
SMb21116	469.538735	555.6747306	532.2195778
SMb21117	1710.109498	1749.636241	1449.557737
SMb21119	599.6915774	553.9355296	487.2720511
SMb21120	321.263345	297.4033769	334.0418463
SMb21121	1181.260607	998.3013939	1180.894111
SMb21122	662.296742	574.805942	769.2156278
SMb21123	230.6506067	232.1833381	263.5559521
SMb21124	1084.057851	1038.303018	1343.318128
SMb21125	377.2784924	405.2338411	510.7673491
SMb21126	372.3359794	400.016238	484.207447
SMb21127	397.0485444	380.0154261	408.6138793
SMb21128	196.0530157	188.7033123	222.6945642
SMb21129	426.7036224	476.5410835	494.422794
SMb21130	1009.920156	1316.575183	978.6302409
SMb21131	392.1060314	540.0219213	341.1925892
SMb21132	764.4420107	1020.041407	637.4376517
SMb21133	1715.052011	1952.253161	1396.437933
SMb21134	670.5342637	647.8523854	619.0500271
SMb21135	1336.126014	1252.224745	1225.841638
SMb21136	229.0031023	240.0097428	210.4361478
SMb21137	107.0877817	82.61204915	85.80891465
SMb21138	143.332877	100.0040595	109.3042127
SMb21139	105.4402773	78.26404656	63.33515129
SMb21140	238.8881283	290.4465728	255.3836746
SMb21216	143.332877	180.8769076	176.7255028
SMb21217	126.8578337	174.789704	109.3042127
SMb21218	121.9153207	227.8353355	175.7039681
SMb21219	36.24509534	42.61042535	41.88292263
SMb21220	51.07263434	66.08963932	44.94752672
SMb21221	570.0364994	684.3756072	590.4470556
SMb21222	413.5235877	367.8410188	411.6784834
SMb21223	1.647504333	4.348002587	2.043069397
SMb21224	4.942513	10.43520621	4.086138793
SMb21225	31.30258233	42.61042535	42.90445733
SMb21226	29.655078	18.26161086	19.40915927
SMb21227	32.95008667	40.0016238	39.83985323
SMb21228	51.07263434	50.43683001	56.1844084
SMb21229	64.252669	67.82884035	99.08886573
SMb21230	70.84268634	64.35043828	63.33515129
SMb21231	34.597591	32.17521914	38.81831853
SMb21232	118.620312	127.8312761	133.8210455
SMb21233	0	0	0
SMb21234	0	0	0
SMb21235	135.0953553	106.0912631	129.7349067
SMb21236	138.390364	156.5280931	137.9071843
SMb21237	205.9380417	166.0936988	144.0363925
SMb21238	56.01514734	42.61042535	39.83985323
SMb21239	385.516014	306.0993821	331.9987769
SMb21240	293.2557713	262.6193562	231.8883765
SMb21241	98.85026	100.0040595	95.00272694
SMb21242	51.07263434	73.04644346	53.11980431
SMb21243	107.0877817	80.0032476	68.44282478
SMb21244	70.84268634	64.35043828	49.03366552
SMb21245	146.6278857	156.5280931	165.4886211
SMb21246	29.655078	42.61042535	45.96906142
SMb21247	59.310156	47.82802845	52.09826961
SMb21248	131.8003467	138.2664823	156.2948088
SMb21249	164.7504333	188.7033123	186.9408498
SMb21250	233.9456153	253.0537506	222.6945642
SMb21251	489.308787	600.8939575	486.2505164
SMb21252	362.4509534	397.4074364	449.4752672
SMb21253	375.630988	376.537024	414.7430875
SMb21254	1523.941508	1542.671318	1340.253524
SMb21255	629.3466554	644.3739834	730.3973093
SMb21256	1517.351491	1613.97856	1846.934734
SMb21257	607.929099	572.1971404	930.6181101
SMb21258	293.2557713	263.4889568	353.4510056
SMb21259	1047.812756	940.0381593	998.0394002
SMb21260	1899.572496	1813.986679	1851.020873
SMb21261	1143.368007	1097.435853	1104.279009
SMb21262	423.4086137	369.5802199	354.4725403
SMb21263	387.1635184	399.1466375	371.8386302
SMb21264	708.4268634	628.7211741	657.8683457
SMb21265	556.8564647	584.3715477	691.5789907
SMb21266	537.0864127	614.8075658	702.8158724
SMb21267	317.9683363	311.3169852	280.922042
SMb21268	354.2134317	311.3169852	297.2665972
SMb21269	373.9834837	415.6690473	415.7646222
SMb21270	894.594853	853.0781075	745.7203297
SMb21271	479.423761	459.1490732	538.348786
SMb21272	179.5779723	226.0961345	195.1131274
SMb21273	304.7883017	352.1882095	274.7928338
SMb21274	133.447851	110.4392657	93.98119224
SMb21275	79.080208	75.65524501	69.46435948
SMb21277	90.61273834	106.9608636	146.0794619
SMb21278	207.585546	253.0537506	273.7712991
SMb21279	408.5810747	435.6698592	506.6812103
SMb21280	77.43270367	84.35125018	79.67970646
SMb21281	616.1666207	634.8083777	523.0257655
SMb22012	532.1438997	376.537024	401.4631364
SMb21283	192.758007	210.4433252	203.285405
SMb21284	700.1893417	644.3739834	650.7176028
SMb21285	395.40104	375.6674235	353.4510056
SMb21286	1306.470936	1256.572748	1221.755499
SMb21287	1484.401404	1183.526304	1359.662683
SMb21288	415.171092	435.6698592	490.3366552
SMb21289	291.608267	246.9665469	254.3621399
SMb21290	141.6853727	135.6576807	106.2396086
SMb21291	505.7838304	433.9306582	457.6475448
SMb21292	1462.983848	1263.529552	1159.441883
SMb21293	1327.888493	1161.786291	1151.269605
SMb21294	112.0302947	77.39444605	105.2180739
SMb21295	429.998631	314.7953873	420.8722957
SMb21296	311.378319	218.2697299	357.5371444
SMb21297	459.653709	413.9298463	622.1146312
SMb21298	2005.012774	1975.732375	2005.272613
SMb21299	242.183137	221.7481319	223.7160989
SMb21300	443.1786657	453.0618695	398.3985323
SMb21301	1372.37111	1394.83923	1356.598079
SMb21302	601.3390817	678.2884035	701.7943377
SMb21303	387.1635184	439.1482613	486.2505164
SMb21304	756.204489	787.8580687	851.9599383
SMb21143	439.883657	440.0178618	407.5923446
SMb21144	749.6144717	839.1644993	561.844084
SMb21145	293.2557713	348.7098075	314.6326871
SMb21146	258.6581803	260.8801552	279.9005073
SMb21147	70.84268634	101.7432605	99.08886573
SMb21148	148.27539	142.6144848	138.928719
SMb21149	77.43270367	80.87284811	74.57203297
SMb21150	97.20275567	79.13364708	62.31361659
SMb21151	329.5008667	337.4050007	270.706695
SMb21152	163.102929	150.4408895	157.3163435
SMb21153	69.195182	89.56885329	87.85198405
SMb21154	186.1679897	197.3993174	195.1131274
SMb21155	298.1982843	257.4017531	283.9866461
SMb21156	158.160416	118.2656704	89.89505345
SMb21157	112.0302947	105.2216626	81.72277586
SMb21158	181.2254767	202.6169205	182.854711
SMb21159	123.562825	145.2232864	115.4334209
SMb21160	431.6461354	454.8010706	439.2599202
SMb21161	230.6506067	211.3129257	261.5128828
SMb21162	97.20275567	80.87284811	93.98119224
SMb21163	1067.582808	1059.17343	1112.451286
SMb21164	205.9380417	209.5737247	216.565356
SMb21165	360.803449	400.016238	369.7955608
SMb21166	252.068163	303.4905806	315.6542218
SMb21167	3.295008667	13.04400776	6.12920819
SMb21168	135.0953553	159.1368947	175.7039681
SMb21169	518.963865	560.0227332	562.8656187
SMb21170	1573.366638	2334.007789	2440.446394
SMb21171	4077.573225	5635.011353	6011.731699
SMb21172	2029.725339	2627.932763	2706.045416
SMb21173	364.0984577	422.6258514	377.9678384
SMb21174	3869.987679	5425.437628	5880.975258
SMb21175	3326.311249	4567.141917	4161.732361
SMb21176	20028.71018	26843.69837	25565.94889
SMb21177	3431.751527	4861.066892	5046.381409
SMb21178	88.965234	104.3520621	109.3042127
SMb21179	362.4509534	466.9754778	455.6044754
SMb21180	247.12565	289.5769723	218.6084254
SMb21181	7670.780176	6450.696638	7631.885731
SMb21182	3240.641024	2800.113666	3372.086039
SMb21183	2481.141526	2156.609283	2750.992942
SMb21184	538.733917	543.5003234	531.1980431
SMb21185	2542.099186	2706.19681	2420.0157
SMb21186	8128.786381	8043.804786	7056.761696
SMb21187	149.9228943	166.0936988	137.9071843
SMb21188	131.8003467	140.8752838	126.6703026
SMb21189	209.2330503	216.5305288	187.9623845
SMb21190	144.9803813	206.0953226	192.0485233
SMb21191	377.2784924	384.3634287	360.6017485
SMb21192	2103.863034	2073.997234	1954.195878
SMb21196	10163.45423	9827.355447	9281.664268
SMb21197	2051.142895	2131.390868	1759.08275
SMb21198	2639.301942	2720.110418	2353.615945
SMb21199	4715.157402	4725.409211	4874.76358
SMb21200	560.1514734	599.1547565	589.4255209
SMb21201	635.9366727	674.8100015	648.6745334
SMb21202	79.080208	78.26404656	76.61510237
SMb21203	60.95766034	69.56804139	61.2920819
SMb21666	69.195182	67.82884035	49.03366552
SMb21204	130.1528423	107.8304642	114.4118862
SMb21205	70.84268634	81.74244863	92.95965754
SMb21206	229.0031023	268.7065599	319.7403606
SMb21207	398.6960487	426.1042535	440.2814549
SMb21208	795.744593	671.3315994	698.7297336
SMb21209	334.4433797	381.7546271	374.9032343
SMb21210	171.3404507	187.8337118	194.0915927
SMb21211	93.907747	128.7008766	140.9717884
SMb21212	337.7383883	374.797823	292.1589237
