Gene_ID	1021_a	1021_b	1021_c
SMa0527	14.827539	16.52240983	40.86138793
SMa5025	36.24509534	19.13121138	30.64604095
SMa0535	32.95008667	33.91442018	41.88292263
SMa0537	57.66265167	68.69844087	64.35668599
SMa0538	149.9228943	162.6152967	196.1346621
SMa0541	0	6.956804139	5.107673491
SMa0543	28.00757367	39.13202328	45.96906142
SMa0545	313.0258233	313.0561863	283.9866461
SMa0548	248.7731543	214.7913278	242.1037235
SMa0551	29.655078	26.08801552	36.77524914
SMa0552	6.590017334	2.608801552	9.193812284
SMa0554	92.26024267	89.56885329	85.80891465
SMa0557	92.26024267	66.08963932	102.1534698
SMa0558	6.590017334	11.30480673	14.30148578
SMa0559	37.89259967	29.56641759	29.62450625
SMa0561	11.53253033	6.087203622	8.172277586
SMa0563	16.47504333	25.218415	32.68911034
SMa0564	77.43270367	80.87284811	74.57203297
SMa5026	24.712565	21.74001293	13.27995108
SMa0567	36.24509534	34.78402069	30.64604095
SMa0570	499.193813	502.629099	495.4443287
SMa0572	698.5418374	559.1531327	563.8871534
SMa0574	243.8306413	227.8353355	225.7591683
SMa0575	4.942513	2.608801552	3.064604095
SMa0576	187.815494	158.2672942	160.3809476
SMa0579	120.2678163	100.87366	110.3257474
SMa0581	13.18003467	26.08801552	24.51683276
SMa0583	18.12254767	16.52240983	30.64604095
SMa0585	18.12254767	12.17440724	31.66757565
SMa0590	3.295008667	0.869600517	5.107673491
SMa0591	4.942513	0	3.064604095
SMa0592	321.263345	319.1433899	271.7282297
SMa0594	250.4206587	224.3569335	193.070058
SMa0599	59.310156	57.39363415	69.46435948
SMa0601	141.6853727	153.0496911	176.7255028
SMa0604	42.83511267	46.95842794	54.14133901
SMa0606	19.770052	18.26161086	23.49529806
SMa0607	159.8079203	135.6576807	122.5841638
SMa0609	70.84268634	66.08963932	57.2059431
SMa0610	57.66265167	46.95842794	49.03366552
SMa0612	362.4509534	399.1466375	388.1831853
SMa0615	108.735286	109.5696652	107.2611433
SMa0616	44.482617	32.17521914	19.40915927
SMa0617	103.792773	93.91685588	86.83044935
SMa0620	69.195182	46.08882742	76.61510237
SMa0621	123.562825	100.87366	127.6918373
SMa0622	19.770052	25.218415	23.49529806
SMa0625	3.295008667	7.826404656	3.064604095
SMa0626	60.95766034	44.34962639	41.88292263
SMa0627	54.367643	44.34962639	57.2059431
SMa0629	16.47504333	20.87041242	27.58143685
SMa0630	163.102929	130.4400776	163.4455517
SMa0631	90.61273834	97.39525794	97.04579633
SMa0633	313.0258233	221.7481319	277.8574379
SMa0636	1118.655442	825.250891	1001.104004
SMa0637	8.237521667	8.696005174	10.21534698
SMa0638	4.942513	3.478402069	6.12920819
SMa0639	9.885026	5.217603104	8.172277586
SMa0640	1.647504333	4.348002587	2.043069397
SMa0643	19.770052	17.39201035	12.25841638
SMa0645	28.00757367	26.08801552	40.86138793
SMa0647	9.885026	18.26161086	32.68911034
SMa0649	8.237521667	15.65280931	20.43069397
SMa5027	6.590017334	6.956804139	13.27995108
SMa0656	1.647504333	0.869600517	1.021534698
SMa0657	1.647504333	1.739201035	0
SMa0659	11.53253033	12.17440724	6.12920819
SMa0661	46.13012134	32.17521914	42.90445733
SMa0662	28.00757367	23.47921397	25.53836746
SMa0663	4.942513	3.478402069	10.21534698
SMa0664	153.217903	140.0056833	145.0579272
SMa0665	54.367643	53.04563156	44.94752672
SMa0667	159.8079203	160.8760957	155.2732741
SMa0669	229.0031023	255.6625521	240.0606541
SMa0670	220.7655807	176.528905	149.1440659
SMa0673	0	0	0
SMa0674	19.770052	35.65362121	24.51683276
SMa0675	44.482617	29.56641759	30.64604095
SMa0677	121.9153207	101.7432605	90.91658814
SMa0678	60.95766034	47.82802845	70.48589418
SMa0680	337.7383883	333.9265987	334.0418463
SMa0682	822.1046624	703.5068185	721.203497
SMa0683	21.41755633	20.87041242	17.36608987
SMa0684	177.930468	116.5264693	143.0148578
SMa0687	100.4977643	90.43845381	98.06733103
SMa0689	189.4629983	162.6152967	175.7039681
SMa0690	420.113605	306.9689826	366.7309567
SMa0693	812.2196364	651.3307875	708.9450806
SMa0695	540.3814214	468.7146789	399.420067
SMa0697	378.9259967	331.3177971	292.1589237
SMa0699	125.2103293	98.26485846	99.08886573
SMa0702	0	10.43520621	5.107673491
SMa0705	14.827539	16.52240983	20.43069397
SMa0707	62.60516467	63.48083777	59.2490125
SMa0708	97.20275567	112.1784667	104.1965392
SMa0709	103.792773	80.0032476	102.1534698
SMa0710	44.482617	53.04563156	61.2920819
SMa0711	49.42513	40.87122432	53.11980431
SMa0713	59.310156	53.04563156	57.2059431
SMa0714	31.30258233	34.78402069	32.68911034
SMa0715	74.137695	52.17603104	79.67970646
SMa0717	270.1907107	275.663364	329.9557075
SMa0719	100.4977643	94.78645639	112.3688168
SMa0722	21.41755633	24.34881449	24.51683276
SMa0723	23.06506067	29.56641759	28.60297155
SMa0726	11.53253033	18.26161086	7.150742888
SMa0728	24.712565	19.13121138	22.47376336
SMa0731	9.885026	13.04400776	18.38762457
SMa0734	26.36006933	31.30561863	25.53836746
SMa0736	148.27539	126.092075	134.8425802
SMa0738	845.169723	642.6347823	558.7794799
SMa0739	28.00757367	15.65280931	27.58143685
SMa0740	4.942513	6.956804139	14.30148578
SMa0742	28.00757367	15.65280931	22.47376336
SMa0744	39.540104	73.04644346	93.98119224
NP_435641.1	39.540104	73.04644346	93.98119224
SMa0745	67.54767767	62.61123725	76.61510237
SMa0747	1.647504333	1.739201035	7.150742888
SMa0748	148.27539	150.4408895	118.498025
SMa5003	46.13012134	59.13283518	65.37822069
SMa0750	149.9228943	133.9184797	134.8425802
SMa0751	47.77762567	44.34962639	32.68911034
SMa0752	41.18760834	40.0016238	37.79678384
SMa0753	9.885026	4.348002587	6.12920819
SMa0754	8.237521667	7.826404656	12.25841638
SMa0757	280.0757367	230.4441371	182.854711
SMa0758	8.237521667	7.826404656	13.27995108
SMa0759	11.53253033	8.696005174	20.43069397
SMa0760	247.12565	229.5745366	228.8237724
SMa0762	1281.758371	773.0748599	994.9747961
SMa0763	3823.857558	2343.573394	3729.623183
SMa0765	1691.98695	1327.87999	1618.110962
SMa0766	505.7838304	425.234653	516.8965573
SMa0767	146.6278857	116.5264693	126.6703026
SMa0769	574.9790124	391.3202328	525.0688349
SMa0771	62.60516467	62.61123725	63.33515129
SMa0772	69.195182	44.34962639	64.35668599
SMa0773	154.8654073	120.0048714	114.4118862
SMa0774	237.240624	185.2249102	161.4024823
SMa0775	93.907747	88.69925277	78.65817177
SMa0776	6.590017334	6.087203622	8.172277586
SMa0779	0	1.739201035	3.064604095
SMa5028	0	0	0
SMa0781	0	0	0
SMa0783	0	0	0
SMa0785	0	1.739201035	2.043069397
SMa0787	3.295008667	6.956804139	4.086138793
SMa0789	665.5917507	560.8923337	505.6596756
SMa0791	116.9728077	128.7008766	93.98119224
SMa0792	95.55525134	111.3088662	82.74431056
SMa0793	70.84268634	76.52484553	77.63663707
SMa0794	115.3253033	88.69925277	88.87351875
SMa0796	103.792773	115.6568688	106.2396086
SMa0797	37.89259967	19.13121138	23.49529806
SMa0799	77.43270367	85.2208507	90.91658814
SMa0800	52.72013867	66.08963932	58.2274778
SMa0802	37.89259967	29.56641759	28.60297155
SMa0803	84.022721	89.56885329	81.72277586
SMa0805	197.70052	142.6144848	138.928719
SMa0806	490.9562914	452.192269	339.1495198
SMa0809	675.4767767	614.8075658	509.7458144
SMa0810	56.01514734	55.65443311	54.14133901
SMa0811	90.61273834	53.04563156	61.2920819
SMa0814	479.423761	355.6666116	438.2383856
SMa0815	6804.192897	4815.847665	5099.501214
SMa0816	84.022721	65.2200388	75.59356767
SMa0817	140.0378683	115.6568688	132.7995108
SMa0819	51.07263434	36.52322173	42.90445733
SMa0822	9.885026	21.74001293	30.64604095
SMa0824	41.18760834	32.17521914	32.68911034
SMa0825	56.01514734	62.61123725	48.01213082
SMa0827	151.5703987	106.9608636	107.2611433
SMa0829	143.332877	107.8304642	126.6703026
SMa0830	87.31772967	65.2200388	77.63663707
SMa0831	44.482617	46.08882742	41.88292263
SMa0833	6.590017334	3.478402069	3.064604095
SMa0834	11.53253033	11.30480673	10.21534698
SMa5036	21.41755633	14.7832088	22.47376336
SMa0835	26.36006933	14.7832088	25.53836746
SMa0838	18.12254767	12.17440724	14.30148578
SMa0840	56.01514734	26.95761604	43.92599202
SMa0841	1.647504333	4.348002587	5.107673491
SMa5004	0	0.869600517	3.064604095
SMa5029	6.590017334	3.478402069	3.064604095
SMa0846	18.12254767	9.565605691	6.12920819
SMa0848	121.9153207	117.3960698	98.06733103
SMa0849	187.815494	191.3121138	160.3809476
SMa0850	44.482617	53.04563156	56.1844084
SMa0851	260.3056847	200.008119	169.5747599
SMa0852	36.24509534	13.91360828	18.38762457
SMa0853	69.195182	58.26323466	53.11980431
SMa0854	212.528059	179.1377066	148.1225312
SMa0855	6.590017334	10.43520621	11.23688168
SMa0857	26.36006933	30.43601811	26.55990215
SMa0861	423.4086137	433.9306582	429.0445733
SMa0863	54.367643	59.13283518	61.2920819
SMa0864	62.60516467	70.43764191	63.33515129
SMa0866	103.792773	99.13445898	97.04579633
SMa0868	46.13012134	53.04563156	50.05520021
SMa0869	47.77762567	45.2192269	64.35668599
SMa0870	177.930468	177.3985055	133.8210455
SMa0872	62.60516467	68.69844087	51.07673491
SMa0873	215.8230677	197.3993174	158.3378782
SMa0874	46.13012134	44.34962639	36.77524914
SMa0875	194.4055113	182.6161086	203.285405
SMa0876	57.66265167	63.48083777	63.33515129
SMa0878	11.53253033	5.217603104	6.12920819
SMa0882	31.30258233	30.43601811	35.75371444
SMa0883	56.01514734	47.82802845	42.90445733
SMa0886	46.13012134	43.48002587	39.83985323
SMa5005	26.36006933	20.0008119	27.58143685
SMa0887	18.12254767	23.47921397	12.25841638
SMa0888	60.95766034	66.95923984	83.76584526
SMa0890	103.792773	127.8312761	127.6918373
SMa0892	115.3253033	105.2216626	136.8856496
SMa0894	0	4.348002587	9.193812284
SMa0896	177.930468	131.3096781	107.2611433
SMa0900	13.18003467	8.696005174	9.193812284
SMa0903	82.37521667	87.82965225	80.70124116
SMa0905	37.89259967	40.87122432	35.75371444
SMa0907	44.482617	60.87203622	62.31361659
SMa0909	21.41755633	23.47921397	43.92599202
SMa0911	1.647504333	3.478402069	13.27995108
SMa0914	6.590017334	6.087203622	25.53836746
SMa0917	23.06506067	4.348002587	7.150742888
SMa5006	612.871612	460.8882742	437.2168509
SMa0922	11.53253033	5.217603104	13.27995108
SMa0929	31.30258233	46.08882742	56.1844084
SMa0930	9.885026	8.696005174	15.32302047
SMa0933	3.295008667	6.956804139	6.12920819
SMa0934	3.295008667	3.478402069	9.193812284
SMa0937	90.61273834	127.8312761	134.8425802
SMa0939	57.66265167	48.69762897	61.2920819
SMa0940	6.590017334	13.04400776	20.43069397
SMa0941	4.942513	5.217603104	8.172277586
SMa0943	47.77762567	59.13283518	60.2705472
SMa0945	23.06506067	23.47921397	22.47376336
SMa0947	4.942513	8.696005174	8.172277586
SMa0950	125.2103293	120.8744719	103.1750045
SMa0951	105.4402773	115.6568688	85.80891465
SMa0952	88.965234	94.78645639	63.33515129
SMa0953	240.5356327	233.9225392	212.4792172
SMa0955	242.183137	166.0936988	183.8762457
SMa0956	240.5356327	213.0521268	224.7376336
SMa0958	263.6006933	282.6201681	281.9435767
SMa0959	74.137695	81.74244863	79.67970646
SMa0961	74.137695	63.48083777	76.61510237
SMa0964	100.4977643	84.35125018	74.57203297
SMa0967	527.2013867	467.8450783	404.5277405
SMa0969	26.36006933	17.39201035	31.66757565
SMa0972	16.47504333	24.34881449	26.55990215
SMa0974	11.53253033	7.826404656	7.150742888
SMa0976	1.647504333	1.739201035	3.064604095
SMa0977	0	0	0
SMa0981	522.2588737	424.3650525	367.7524914
SMa0983	141.6853727	111.3088662	86.83044935
SMa0985	52.72013867	59.13283518	72.52896358
SMa0988	3.295008667	5.217603104	8.172277586
SMa0990	19.770052	15.65280931	18.38762457
SMa0992	209.2330503	179.1377066	168.5532252
SMa5007	761.147002	635.6779782	570.0163616
SMa0995	3.295008667	1.739201035	3.064604095
SMa0997	4.942513	6.087203622	6.12920819
SMa0998	14.827539	13.04400776	18.38762457
SMa1001	242.183137	222.6177324	201.2423356
SMa1002	18.12254767	16.52240983	15.32302047
SMa1004	11.53253033	13.04400776	9.193812284
SMa1005	18.12254767	7.826404656	16.34455517
SMa1007	3.295008667	3.478402069	11.23688168
SMa1008	54.367643	50.43683001	52.09826961
NP_435790.2	54.367643	50.43683001	52.09826961
SMa1009	60.95766034	53.91523208	32.68911034
SMa1010	140.0378683	113.0480673	103.1750045
SMa1011	26.36006933	23.47921397	29.62450625
SMa1013	75.78519934	78.26404656	88.87351875
SMa1014	21.41755633	18.26161086	27.58143685
SMa1016	36.24509534	40.0016238	40.86138793
SMa1017	11.53253033	18.26161086	12.25841638
SMa1018	14.827539	9.565605691	15.32302047
SMa1021	143.332877	118.2656704	139.9502537
SMa1024	11.53253033	7.826404656	9.193812284
SMa1028	3.295008667	3.478402069	4.086138793
SMa1029	0	0	0
SMa1030	0	0	0
SMa1032	14.827539	9.565605691	16.34455517
SMa1033	482.7187697	415.6690473	328.9341728
SMa1036	29.655078	48.69762897	43.92599202
SMa1037	220.7655807	218.2697299	194.0915927
SMa1038	456.3587004	466.1058773	377.9678384
SMa1041	777.6220454	686.9844087	570.0163616
SMa1043	418.4661007	367.8410188	295.2235278
SMa1045	37.89259967	44.34962639	44.94752672
SMa1046	44.482617	53.04563156	43.92599202
SMa1050	49.42513	33.91442018	39.83985323
SMa1052	54.367643	46.08882742	79.67970646
SMa1053	70.84268634	50.43683001	81.72277586
SMa1056	85.67022534	67.82884035	93.98119224
SMa1057	327.8533623	260.0105547	319.7403606
SMa1058	39.540104	23.47921397	23.49529806
SMa1060	245.4781457	184.3553097	220.6514948
SMa1062	151.5703987	117.3960698	133.8210455
SMa1063	49.42513	38.26242276	39.83985323
SMa1065	24.712565	20.87041242	12.25841638
SMa1067	260.3056847	249.5753485	229.8453071
SMa1070	4.942513	1.739201035	6.12920819
SMa1073	18.12254767	19.13121138	13.27995108
SMa1076	471.1862394	430.4522561	380.0109078
SMa1077	196.0530157	154.7888921	199.1992662
SMa1078	130.1528423	93.04725536	96.02426164
SMa1079	509.078839	329.5785961	432.1091774
SMa1081	490.9562914	361.7538152	389.20472
SMa1082	4591.594577	3933.20314	4827.772984
SMa1084	2668.95702	2303.57177	2406.735749
SMa1086	2245.548406	2079.214837	2453.726345
SMa1087	2927.6152	2307.919773	2983.902854
SMa1089	191.1105027	164.3544978	209.4146131
SMa1091	299.8457887	234.7921397	309.5250136
SMa1092	948.962496	777.4228625	846.8522649
SMa1093	556.8564647	439.1482613	491.3581899
SMa1095	222.413085	198.268918	210.4361478
SMa1096	90.61273834	107.8304642	92.95965754
SMa1097	39.540104	40.0016238	56.1844084
SMa1099	174.6354593	146.0928869	187.9623845
SMa1100	780.917054	555.6747306	677.2775049
SMa1101	154.8654073	160.0064952	158.3378782
SMa1103	149.9228943	108.7000647	125.6487679
SMa1104	98.85026	99.13445898	88.87351875
SMa1111	1.647504333	4.348002587	12.25841638
SMa1113	23.06506067	16.52240983	22.47376336
SMa1115	49.42513	53.04563156	61.2920819
SMa1118	3431.751527	2560.973524	2911.37389
SMa1120	1187.850624	938.2989582	1247.293867
SMa1122	443.1786657	387.8418307	438.2383856
SMa1124	217.470572	199.1385185	204.3069397
SMa1126	1019.805182	817.4244863	836.6369179
SMa1128	2471.2565	1876.597916	2447.597137
SMa1131	4733.27995	3927.985537	4438.568264
SMa1132	830.342184	611.3291637	649.6960681
SMa1134	520.6113694	495.6722949	597.5977985
SMa1136	729.8444197	541.7611223	659.9114151
SMa1138	280.0757367	215.6609283	190.0054539
SMa1139	192.758007	207.8345236	170.5962946
NP_435862.1	192.758007	207.8345236	170.5962946
SMa1141	18.12254767	20.87041242	26.55990215
SMa1142	140.0378683	135.6576807	163.4455517
SMa1146	2561.869238	2425.315843	2366.895896
SMa1147	2435.011405	2060.953226	2396.520402
SMa1149	3388.916414	2863.594504	3222.941973
SMa1151	716.664385	562.6315347	540.3918554
SMa1153	1439.918787	1400.056833	1317.779761
SMa1154	790.80208	734.8124372	644.5883946
SMa1155	1179.613103	1156.568688	1173.743368
SMa1156	2089.035495	1718.330622	2044.090931
SMa1158	3382.326396	2876.638511	3685.697191
SMa1159	23.06506067	17.39201035	15.32302047
SMa1160	44.482617	48.69762897	51.07673491
SMa1161	97.20275567	84.35125018	75.59356767
SMa1162	331.148371	273.924163	244.1467929
SMa1163	1700.224472	1633.109772	1988.928057
SMa1166	975.3225654	857.4261101	1100.19287
SMa1168	153.217903	126.092075	160.3809476
SMa1169	1064.287799	806.9892801	1056.266878
SMa1170	622.756638	428.7130551	546.5210636
SMa1171	281.723241	226.0961345	202.2638703
SMa1172	136.7428597	112.1784667	115.4334209
NP_435884.1	136.7428597	112.1784667	115.4334209
SMa1174	146.6278857	155.6584926	148.1225312
NP_435885.1	146.6278857	155.6584926	148.1225312
SMa1176	1764.477141	1407.013637	1595.637199
SMa1178	527.2013867	442.6266633	612.920819
SMa1179	2023.135321	1686.155403	2425.123374
SMa1182	3329.606258	2481.839877	2648.839473
SMa1183	1131.835477	882.6445251	1002.125539
SMa1184	388.8110227	294.7945754	365.709422
SMa1185	288.3132583	223.487333	267.6420909
SMa1186	281.723241	158.2672942	195.1131274
SMa1188	227.355598	147.832088	186.9408498
SMa1191	181.2254767	137.3968817	157.3163435
SMa1192	60.95766034	48.69762897	69.46435948
SMa1194	171.3404507	185.2249102	184.8977804
SMa1195	344.3284057	331.3177971	361.6232832
SMa1197	19.770052	15.65280931	28.60297155
SMa1198	161.4554247	172.1809024	185.9193151
SMa1200	263.6006933	225.226534	244.1467929
SMa1201	518.963865	509.5859032	671.1482968
SMa1207	1537.121543	1281.791163	1658.97235
SMa1208	64.252669	48.69762897	65.37822069
SMa1209	1327.888493	1293.095969	1597.680268
SMa1210	980.2650784	715.6812258	907.122812
SMa1211	4120.408338	3686.236593	4722.55491
SMa1213	899.537366	766.9876563	831.5292444
SMa1214	288.3132583	222.6177324	240.0606541
SMa1216	1057.697782	913.0805432	1031.750045
SMa1220	2700.259602	2355.747802	2650.882542
SMa1223	4576.767038	3168.824285	4145.387806
SMa1225	3092.365634	2296.614966	2461.898623
SMa1226	72.49019067	56.52403363	70.48589418
SMa1227	836.9322014	527.847514	630.2869088
SMa1229	1194.440642	903.5149375	1073.632968
SMa1231	7463.19463	6005.461173	6462.228501
SMa1232	436.5886484	439.1482613	492.3797246
SMa1233	103.792773	111.3088662	112.3688168
SMa1236	929.192444	767.8572568	867.2829588
SMa1239	128.505338	113.0480673	119.5195597
SMa1240	286.665754	252.18415	356.5156097
SMa1241	294.9032757	273.0545625	308.5034789
SMa1243	6023.275843	3769.718243	5286.442063
SMa1245	349.2709187	324.360993	315.6542218
SMa1247	90.61273834	107.8304642	117.4764903
SMa1250	670.5342637	599.1547565	633.3515129
SMa1252	659.0017334	674.8100015	690.557456
NP_435928.1	659.0017334	674.8100015	690.557456
SMa1253	65.90017334	37.39282225	45.96906142
SMa1255	112.0302947	99.13445898	97.04579633
SMa1256	181.2254767	200.008119	235.9745153
SMa1259	827.0471754	856.5565096	1067.50376
SMa1261	462.9487177	440.0178618	536.3057166
SMa1262	32.95008667	43.48002587	34.73217974
SMa1264	60.95766034	53.91523208	58.2274778
SMa1266	3044.588008	2580.104735	3265.84643
SMa1269	144.9803813	165.2240983	200.2208009
SMa1272	93.907747	82.61204915	114.4118862
SMa1273	212.528059	173.050503	217.5868907
SMa1276	70.84268634	48.69762897	99.08886573
SMa1279	107.0877817	94.78645639	139.9502537
SMa1283	759.4994977	680.8972051	650.7176028
SMa1285	52.72013867	66.08963932	87.85198405
SMa1288	235.5931197	177.3985055	295.2235278
SMa1289	39.540104	50.43683001	71.50742888
SMa1291	77.43270367	80.0032476	90.91658814
SMa1292	100.4977643	101.7432605	93.98119224
SMa1294	90.61273834	58.26323466	87.85198405
SMa1296	3921.060314	3476.662868	3987.049927
SMa1297	398.6960487	357.4058126	307.4819442
SMa1299	26.36006933	32.17521914	18.38762457
SMa1301	77.43270367	93.04725536	113.3903515
SMa1302	52.72013867	55.65443311	56.1844084
SMa1303	59.310156	35.65362121	46.99059612
SMa1306	49.42513	39.13202328	48.01213082
SMa1308	19.770052	15.65280931	19.40915927
SMa1310	4.942513	10.43520621	9.193812284
SMa1311	18.12254767	30.43601811	39.83985323
SMa1313	26.36006933	25.218415	22.47376336
SMa1315	51.07263434	61.74163673	74.57203297
SMa1318	14.827539	8.696005174	16.34455517
SMa1319	6.590017334	19.13121138	10.21534698
NP_435964.1	6.590017334	19.13121138	10.21534698
SMa1321	19.770052	18.26161086	29.62450625
SMa1322	39.540104	31.30561863	31.66757565
SMa1323	210.8805547	172.1809024	163.4455517
SMa1325	13.18003467	18.26161086	18.38762457
SMa1326	64.252669	75.65524501	78.65817177
SMa1327	93.907747	97.39525794	98.06733103
SMa1328	82.37521667	100.0040595	71.50742888
SMa1329	84.022721	65.2200388	85.80891465
SMa1331	26.36006933	16.52240983	36.77524914
SMa1332	46.13012134	31.30561863	43.92599202
SMa1334	32.95008667	38.26242276	45.96906142
SMa5030	126.8578337	116.5264693	123.6056985
SMa1337	230.6506067	194.7905159	193.070058
SMa1339	56.01514734	49.56722949	51.07673491
SMa1341	79.080208	58.26323466	72.52896358
SMa1344	90.61273834	75.65524501	75.59356767
NP_435980.1	90.61273834	75.65524501	75.59356767
SMa1345	121.9153207	149.571289	144.0363925
NP_435981.1	121.9153207	149.571289	144.0363925
SMa1347	189.4629983	173.050503	169.5747599
SMa1349	288.3132583	196.5297169	249.2544664
SMa1351	273.4857193	229.5745366	218.6084254
SMa1353	345.97591	278.2721656	282.9651114
NP_435985.1	345.97591	278.2721656	282.9651114
SMa1354	144.9803813	157.3976936	127.6918373
NP_435986.2	144.9803813	157.3976936	127.6918373
SMa1355	383.8685097	360.8842147	300.3312013
SMa1356	0	0.869600517	1.021534698
SMa1358	56.01514734	64.35043828	51.07673491
SMa1361	13.18003467	14.7832088	22.47376336
SMa1362	128.505338	140.8752838	116.4549556
SMa1363	65.90017334	47.82802845	62.31361659
SMa1364	39.540104	21.74001293	32.68911034
SMa5008	19.770052	13.04400776	8.172277586
SMa1365	16.47504333	15.65280931	20.43069397
SMa1367	87.31772967	102.612861	107.2611433
SMa1368	70.84268634	85.2208507	61.2920819
SMa1370	98.85026	90.43845381	116.4549556
SMa1371	121.9153207	115.6568688	139.9502537
SMa1374	97.20275567	100.87366	113.3903515
SMa1373	121.9153207	103.4824616	130.7564414
NP_436000.2	121.9153207	103.4824616	130.7564414
SMa1375	301.493293	293.0553744	277.8574379
SMa1377	151.5703987	145.2232864	141.9933231
SMa1379	158.160416	164.3544978	141.9933231
SMa1381	64.252669	80.0032476	100.1104004
SMa5031	13.18003467	17.39201035	17.36608987
SMa1386	49.42513	49.56722949	63.33515129
SMa1387	148.27539	116.5264693	110.3257474
SMa1389	13.18003467	7.826404656	5.107673491
SMa1391	4.942513	2.608801552	4.086138793
SMa1394	98.85026	70.43764191	93.98119224
SMa1397	74.137695	94.78645639	88.87351875
SMa1398	77.43270367	73.04644346	74.57203297
SMa1400	108.735286	87.82965225	85.80891465
SMa1403	88.965234	75.65524501	62.31361659
SMa1406	90.61273834	76.52484553	90.91658814
SMa1408	56.01514734	60.0024357	59.2490125
SMa1409	161.4554247	130.4400776	155.2732741
SMa1410	77.43270367	66.95923984	64.35668599
SMa1413	489.308787	439.1482613	401.4631364
SMa1414	64.252669	67.82884035	74.57203297
SMa1415	62.60516467	52.17603104	75.59356767
SMa1417	52.72013867	63.48083777	65.37822069
SMa1418	44.482617	44.34962639	53.11980431
SMa1421	77.43270367	69.56804139	71.50742888
SMa1424	56.01514734	39.13202328	53.11980431
SMa1427	87.31772967	70.43764191	98.06733103
SMa1428	321.263345	299.142578	243.1252582
SMa1430	125.2103293	127.8312761	128.713372
SMa1431	4.942513	4.348002587	2.043069397
SMa1434	97.20275567	109.5696652	125.6487679
SMa1435	31.30258233	42.61042535	43.92599202
SMa1437	44.482617	46.08882742	64.35668599
SMa1438	148.27539	178.2681061	150.1656006
SMa1440	255.3631717	306.9689826	248.2329317
SMa1442	222.413085	244.3577454	224.7376336
SMa1445	51.07263434	33.91442018	55.16287371
SMa1447	1039.575234	780.9012646	928.5750407
SMa1450	5136.918512	4011.467187	4258.778157
SMa1452	4624.544664	3761.022238	4283.29499
SMa1454	176.2829637	172.1809024	194.0915927
SMa1455	434.941144	430.4522561	398.3985323
SMa1456	583.216534	561.7619342	583.2963127
SMa1459	54.367643	67.82884035	79.67970646
SMa1461	65.90017334	80.0032476	60.2705472
SMa1462	123.562825	86.96005174	84.78737995
SMa1465	207.585546	199.1385185	199.1992662
SMa1466	120.2678163	111.3088662	99.08886573
SMa1467	36.24509534	31.30561863	43.92599202
SMa1471	42.83511267	51.30643052	38.81831853
SMa1473	82.37521667	57.39363415	66.39975539
SMa1476	98.85026	83.48164967	68.44282478
SMa1478	120.2678163	113.0480673	101.1319351
SMa1480	229.0031023	215.6609283	207.3715437
SMa1483	146.6278857	125.2224745	138.928719
SMa5009	26.36006933	27.82721656	24.51683276
SMa1485	21.41755633	14.7832088	29.62450625
SMa1487	13.18003467	20.0008119	12.25841638
SMa1488	84.022721	68.69844087	72.52896358
SMa1491	13.18003467	11.30480673	14.30148578
SMa1493	202.643033	194.7905159	199.1992662
SMa1494	136.7428597	103.4824616	113.3903515
SMa1495	270.1907107	295.6641759	242.1037235
SMa1497	385.516014	423.495452	358.5586791
SMa1500	856.7022534	899.166935	824.3785015
SMa1501	380.573501	384.3634287	382.0539771
SMa1503	505.7838304	462.6274752	390.2262547
SMa1505	706.779359	763.5092542	778.4094401
SMa1507	1140.072999	1141.785479	1050.13767
SMa1509	543.67643	555.6747306	526.0903696
SMa1513	271.838215	286.9681707	219.6299601
SMa1514	222.413085	334.7961992	250.2760011
SMa1515	95.55525134	90.43845381	81.72277586
SMa1516	64.252669	68.69844087	65.37822069
SMa1519	212.528059	164.3544978	145.0579272
NP_436072.1	212.528059	164.3544978	145.0579272
SMa1521	62.60516467	60.0024357	61.2920819
SMa1523	112.0302947	95.65605691	134.8425802
SMa1525	67.54767767	60.0024357	67.42129008
SMa1526	24.712565	20.0008119	27.58143685
SMa1529	77.43270367	87.82965225	100.1104004
SMa1531	108.735286	102.612861	110.3257474
SMa1532	179.5779723	173.050503	200.2208009
SMa1533	250.4206587	238.2705418	213.5007519
SMa1535	74.137695	46.08882742	54.14133901
SMa1536	41.18760834	37.39282225	56.1844084
SMa1538	64.252669	60.0024357	73.55049827
SMa1539	11.53253033	14.7832088	18.38762457
SMa1541	79.080208	72.17684294	74.57203297
SMa1544	85.67022534	80.0032476	66.39975539
SMa1545	275.1332237	256.5321526	223.7160989
SMa1547	260.3056847	258.2713537	248.2329317
SMa1548	202.643033	193.0513149	211.4576825
SMa1550	181.2254767	192.1817143	144.0363925
SMa1552	59.310156	60.0024357	83.76584526
SMa1554	28.00757367	17.39201035	28.60297155
SMa1556	46.13012134	39.13202328	64.35668599
SMa1558	144.9803813	160.0064952	170.5962946
SMa1561	88.965234	71.30724242	76.61510237
SMa1562	54.367643	42.61042535	59.2490125
SMa1564	14.827539	12.17440724	30.64604095
SMa1568	28.00757367	30.43601811	30.64604095
SMa1570	9.885026	11.30480673	13.27995108
SMa1572	23.06506067	20.87041242	19.40915927
SMa1573	26.36006933	25.218415	44.94752672
SMa1576	8.237521667	12.17440724	13.27995108
SMa1578	1.647504333	4.348002587	9.193812284
SMa1579	23.06506067	29.56641759	33.71064504
